address,area,availabilityDate,baths,beds,brokerName,builderName,buildingId,canSaveBuilding,communityName,detailUrl,has3DModel,hasAdditionalAttributions,hasImage,hasVideo,hdpData/homeInfo/bathrooms,hdpData/homeInfo/bedrooms,hdpData/homeInfo/city,hdpData/homeInfo/country,hdpData/homeInfo/currency,hdpData/homeInfo/datePriceChanged,hdpData/homeInfo/daysOnZillow,hdpData/homeInfo/homeStatus,hdpData/homeInfo/homeStatusForHDP,hdpData/homeInfo/homeType,hdpData/homeInfo/isFeatured,hdpData/homeInfo/isNonOwnerOccupied,hdpData/homeInfo/isPreforeclosureAuction,hdpData/homeInfo/isPremierBuilder,hdpData/homeInfo/isRentalWithBasePrice,hdpData/homeInfo/isShowcaseListing,hdpData/homeInfo/isUnmappable,hdpData/homeInfo/isZillowOwned,hdpData/homeInfo/latitude,hdpData/homeInfo/listing_sub_type/is_FSBA,hdpData/homeInfo/listing_sub_type/is_bankOwned,hdpData/homeInfo/listing_sub_type/is_forAuction,hdpData/homeInfo/listing_sub_type/is_newHome,hdpData/homeInfo/listing_sub_type/is_openHouse,hdpData/homeInfo/livingArea,hdpData/homeInfo/longitude,hdpData/homeInfo/lotAreaUnit,hdpData/homeInfo/lotAreaValue,hdpData/homeInfo/newConstructionType,hdpData/homeInfo/openHouse,hdpData/homeInfo/open_house_info/open_house_showing/0/open_house_end,hdpData/homeInfo/open_house_info/open_house_showing/0/open_house_start,hdpData/homeInfo/open_house_info/open_house_showing/1/open_house_end,hdpData/homeInfo/open_house_info/open_house_showing/1/open_house_start,hdpData/homeInfo/open_house_info/open_house_showing/2/open_house_end,hdpData/homeInfo/open_house_info/open_house_showing/2/open_house_start,hdpData/homeInfo/open_house_info/open_house_showing/3/open_house_end,hdpData/homeInfo/open_house_info/open_house_showing/3/open_house_start,hdpData/homeInfo/open_house_info/open_house_showing/4/open_house_end,hdpData/homeInfo/open_house_info/open_house_showing/4/open_house_start,hdpData/homeInfo/open_house_info/open_house_showing/5/open_house_end,hdpData/homeInfo/open_house_info/open_house_showing/5/open_house_start,hdpData/homeInfo/open_house_info/open_house_showing/6/open_house_end,hdpData/homeInfo/open_house_info/open_house_showing/6/open_house_start,hdpData/homeInfo/price,hdpData/homeInfo/priceChange,hdpData/homeInfo/priceForHDP,hdpData/homeInfo/priceReduction,hdpData/homeInfo/providerListingID,hdpData/homeInfo/rentZestimate,hdpData/homeInfo/shouldHighlight,hdpData/homeInfo/state,hdpData/homeInfo/streetAddress,hdpData/homeInfo/taxAssessedValue,hdpData/homeInfo/timeOnZillow,hdpData/homeInfo/unit,hdpData/homeInfo/videoCount,hdpData/homeInfo/zestimate,hdpData/homeInfo/zipcode,hdpData/homeInfo/zpid,imgSrc,info3String,isBuilding,isCdpResult,isComingSoonCommunity,isFavorite,isFeaturedListing,isHomeRec,isShowcaseListing,isUserClaimingOwner,isUserConfirmedClaim,latLong/latitude,latLong/longitude,listingType,lotId,marketingStatusSimplifiedCd,minArea,minBaths,minBeds,pgapt,plid,price,priceLabel,rawHomeStatusCd,sgapt,shouldShowZestimateAsPrice,statusText,statusType,streetViewURL,timeOnZillow,unitCount,variableData/text,variableData/type,visited,zpid
"516 NE 98th Pl, Kansas City, MO 64155",1392,,3,3,Berkshire Hathaway HomeServices All-Pro Real Estate,,,,,/homedetails/516-NE-98th-Pl-Kansas-City-MO-64155/66403914_zpid/,FALSE,TRUE,TRUE,FALSE,3,3,Kansas City,USA,USD,1.72189E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.27191,TRUE,,,,,1392,-94.572815,sqft,7405,,,,,,,,,,,,,,,,,277250,-1500,277250,"$1,500 (Jul 25)",,1872,FALSE,MO,516 NE 98th Pl,31350,3199046000,,,266600,64155,66403914,https://photos.zillowstatic.com/fp/944d4407079a9408c4b50ab1d33c0bfc-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.27191,-94.572815,,,For Sale by Agent,,,,ForSale,,"$277,250 ",$277K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,3199046000,,,,FALSE,66403914
"7404 E 112th St, Kansas City, MO 64134",1316,,2,4,Northpoint Asset Management,,,,,/homedetails/7404-E-112th-St-Kansas-City-MO-64134/2461827_zpid/,FALSE,TRUE,TRUE,FALSE,2,4,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,38.92245,TRUE,,,,,1316,-94.504074,sqft,7877,,,,,,,,,,,,,,,,,174950,,174950,,,1527,FALSE,MO,7404 E 112th St,62000,523851000,,,172900,64134,2461827,https://photos.zillowstatic.com/fp/87d819e3be0cf83933f9d7e4219f947f-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.92245,-94.504074,,,For Sale by Agent,,,,ForSale,,"$174,950 ",$175K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,523851000,,,,FALSE,2461827
"11314 Booth Ave, Kansas City, MO 64134",1150,,2,3,Land Real Estate,,,,,/homedetails/11314-Booth-Ave-Kansas-City-MO-64134/2462509_zpid/,FALSE,TRUE,TRUE,FALSE,2,3,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,38.917034,TRUE,,,,,1150,-94.49258,sqft,8823,,,,,,,,,,,,,,,,,149500,,149500,,,1394,FALSE,MO,11314 Booth Ave,70000,261934000,,,150100,64134,2462509,https://photos.zillowstatic.com/fp/b35565269dbe4aa16c768034467b85fb-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.917034,-94.49258,,,For Sale by Agent,,,,ForSale,,"$149,500 ",$150K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,261934000,,,,FALSE,2462509
"10216 N Elmwood Ct, Kansas City, MO 64156",2458,,3,4,BHG Kansas City Homes,,,,,/homedetails/10216-N-Elmwood-Ct-Kansas-City-MO-64156/71153383_zpid/,FALSE,TRUE,TRUE,FALSE,3,4,Kansas City,USA,USD,1.72103E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.27911,TRUE,,,,,2458,-94.52587,acres,0.39,,,,,,,,,,,,,,,,,439000,-6000,439000,"$6,000 (Jul 15)",,2723,FALSE,MO,10216 N Elmwood Ct,46630,4972668000,,,428800,64156,71153383,https://photos.zillowstatic.com/fp/47fb2f9c7cd675894c844def58e25039-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.27911,-94.52587,,,For Sale by Agent,,,,ForSale,,"$439,000 ",$439K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,4972668000,,,,FALSE,71153383
"3434 Campbell St, Kansas City, MO 64109",3055,,3,5,Chartwell Realty LLC,,,,,/homedetails/3434-Campbell-St-Kansas-City-MO-64109/2338573_zpid/,FALSE,TRUE,TRUE,FALSE,3,5,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.064102,TRUE,,,,,3055,-94.57434,sqft,6869,,,,,,,,,,,,,,,,,475000,,475000,,,2973,FALSE,MO,3434 Campbell St,385000,5457284000,,,450700,64109,2338573,https://photos.zillowstatic.com/fp/14e6f90b96db3c820733b0bfff467dad-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.064102,-94.57434,,,For Sale by Agent,,,,ForSale,,"$475,000 ",$475K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,5457284000,,,,FALSE,2338573
"8119 N Norton Ave, Kansas City, MO 64119",2328,,3,4,ReeceNichols-KCN,,,,,/homedetails/8119-N-Norton-Ave-Kansas-City-MO-64119/66457684_zpid/,FALSE,TRUE,TRUE,FALSE,3,4,Kansas City,USA,USD,1.72198E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.240772,TRUE,,,,,2328,-94.53154,sqft,2328,,,,,,,,,,,,,,,,,369000,-16000,369000,"$16,000 (Jul 26)",,1877,FALSE,MO,8119 N Norton Ave,45700,624022000,,,366300,64119,66457684,https://photos.zillowstatic.com/fp/8f8c3544506289f7947dceb7d5615e5b-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.240772,-94.53154,,,For Sale by Agent,,,,ForSale,,"$369,000 ",$369K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,624022000,,,,FALSE,66457684
"10231 N Fisk Ave, Kansas City, MO 64154",4245,,5,4,ReeceNichols-KCN,,,,,/homedetails/10231-N-Fisk-Ave-Kansas-City-MO-64154/54591881_zpid/,FALSE,TRUE,TRUE,FALSE,5,4,Kansas City,USA,USD,1.7218E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.2793,TRUE,,,,,4245,-94.65388,acres,0.2983241505968779,,,,,,,,,,,,,,,,,519900,-20000,519900,"$20,000 (Jul 24)",,3080,FALSE,MO,10231 N Fisk Ave,423550,1987559000,,,505300,64154,54591881,https://photos.zillowstatic.com/fp/137d187077b2a02c3566bf090c67b195-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.2793,-94.65388,,,For Sale by Agent,,,,ForSale,,"$519,900 ",$520K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,1987559000,,,,FALSE,54591881
"4339 Virginia Ave, Kansas City, MO 64110",2172,,4,4,Compass Realty Group,"ED+B, LLC.",,,,/homedetails/4339-Virginia-Ave-Kansas-City-MO-64110/402298454_zpid/,FALSE,TRUE,TRUE,FALSE,4,4,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.04733,,,,TRUE,,2172,-94.56885,sqft,3485,BUILDER_SPEC,,,,,,,,,,,,,,,,398000,,398000,,,,FALSE,MO,4339 Virginia Ave,,134441000,,,,64110,402298454,https://photos.zillowstatic.com/fp/3f676eef6f34abcc6f7d6a307a29e3bd-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.04733,-94.56885,NEW_CONSTRUCTION,,New Construction,,,,ForSale,,"$398,000 ",$398K,ForSale,New Construction,FALSE,New construction,FOR_SALE,,134441000,,,,FALSE,402298454
"5717 Wornall Rd, Kansas City, MO 64113",4647,,5,5,Platinum Realty LLC,,,,,/homedetails/5717-Wornall-Rd-Kansas-City-MO-64113/2351871_zpid/,FALSE,TRUE,TRUE,FALSE,5,5,Kansas City,USA,USD,1.72034E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.02337,TRUE,,,,,4647,-94.59228,acres,0.30991735537190085,,,,,,,,,,,,,,,,,715000,-35000,715000,"$35,000 (Jul 7)",,4786,FALSE,MO,5717 Wornall Rd,634000,4369021000,,,675700,64113,2351871,https://photos.zillowstatic.com/fp/af7ebc5c23a98e9ff2111347f52aacb4-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.02337,-94.59228,,,For Sale by Agent,,,,ForSale,,"$715,000 ",$715K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,4369021000,,,,FALSE,2351871
"4159 Hardesty Ave, Kansas City, MO 64130",1560,,2,3,"Real Broker, LLC",,,,,/homedetails/4159-Hardesty-Ave-Kansas-City-MO-64130/2354547_zpid/,FALSE,TRUE,TRUE,FALSE,2,3,Kansas City,USA,USD,1.72189E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.049072,TRUE,,,,,1560,-94.522865,sqft,8395,,,,,,,,,,,,,,,,,203900,-6000,203900,"$6,000 (Jul 25)",,1575,FALSE,MO,4159 Hardesty Ave,41000,1198548000,,,195000,64130,2354547,https://photos.zillowstatic.com/fp/87411104519c8521a4374cbd74260a72-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.049072,-94.522865,,,For Sale by Agent,,,,ForSale,,"$203,900 ",$204K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,1198548000,,,,FALSE,2354547
"43 W 73rd Ter, Kansas City, MO 64114",1032,,1,3,Realty Executives,,,,,/homedetails/43-W-73rd-Ter-Kansas-City-MO-64114/2419510_zpid/,FALSE,TRUE,TRUE,FALSE,1,3,Kansas City,USA,USD,1.72111E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,38.994686,TRUE,,,,,1032,-94.59145,sqft,4861,,,,,,,,,,,,,,,,,334900,-5000,334900,"$5,000 (Jul 16)",,1825,FALSE,MO,43 W 73rd Ter,163000,22568674000,,,317400,64114,2419510,https://photos.zillowstatic.com/fp/842063d338201a8dfe4ee1eb4ecaf244-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.994686,-94.59145,,,For Sale by Agent,,,,ForSale,,"$334,900 ",$335K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,22568674000,,,,FALSE,2419510
"9210 E 52nd St, Kansas City, MO 64133",1768,,2,5,"Weichert, Realtors Welch & Com",,,,,/homedetails/9210-E-52nd-St-Kansas-City-MO-64133/2366452_zpid/,FALSE,TRUE,TRUE,FALSE,2,5,Kansas City,USA,USD,1.72111E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.02872,TRUE,,,,,1768,-94.47316,sqft,8276.4,,,,,,,,,,,,,,,,,270000,-5000,270000,"$5,000 (Jul 16)",,1724,FALSE,MO,9210 E 52nd St,119000,1599047000,,,261400,64133,2366452,https://photos.zillowstatic.com/fp/f1cbfa66cc9fd83d19ad90f77af868fa-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.02872,-94.47316,,,For Sale by Agent,,,,ForSale,,"$270,000 ",$270K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,1599047000,,,,FALSE,2366452
"8508 N Arcola Ave, Kansas City, MO 64153",1700,,3,3,Greater Kansas City Realty,,,,,/homedetails/8508-N-Arcola-Ave-Kansas-City-MO-64153/69458762_zpid/,FALSE,TRUE,TRUE,FALSE,3,3,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.249084,TRUE,,,,,1700,-94.7044,sqft,9439,,,,,,,,,,,,,,,,,339000,,339000,,,2299,FALSE,MO,8508 N Arcola Ave,249793,604831000,,,336600,64153,69458762,https://photos.zillowstatic.com/fp/e6dd72343d30f92d76490528a3b65755-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.249084,-94.7044,,,For Sale by Agent,,,,ForSale,,"$339,000 ",$339K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,604831000,,,,FALSE,69458762
"5217 Wilburn Ct, Kansas City, MO 64123",1248,,2,3,Keller Williams KC North,,,,,/homedetails/5217-Wilburn-Ct-Kansas-City-MO-64123/2283592_zpid/,FALSE,TRUE,TRUE,FALSE,2,3,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.11464,TRUE,,,,,1248,-94.519455,sqft,2860,,,,,,,,,,,,,,,,,200000,,200000,,,1350,FALSE,MO,5217 Wilburn Ct,48000,687933000,,,194800,64123,2283592,https://photos.zillowstatic.com/fp/ae4628a2551f5ef8cabf0b342880c57c-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.11464,-94.519455,,,For Sale by Agent,,,,ForSale,,"$200,000 ",$200K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,687933000,,,,FALSE,2283592
"4332 Forest Ave, Kansas City, MO 64110",1986,,4,3,Compass Realty Group,Elevate Design+Build,,,,/homedetails/4332-Forest-Ave-Kansas-City-MO-64110/109851865_zpid/,FALSE,TRUE,TRUE,FALSE,4,3,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.04768,,,,TRUE,TRUE,1986,-94.57169,sqft,4356,BUILDER_SPEC,Sat. 1-3pm,1.72212E+12,1.72211E+12,1.72221E+12,1.7222E+12,,,,,,,,,,,495000,,495000,,,3087,FALSE,MO,4332 Forest Ave,11000,134441000,,,490600,64110,109851865,https://photos.zillowstatic.com/fp/fd8304487b2fa48e5a08e3e37193d957-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.04768,-94.57169,NEW_CONSTRUCTION,,New Construction,,,,ForSale,,"$495,000 ",$495K,ForSale,New Construction,FALSE,New construction,FOR_SALE,,134441000,,,,FALSE,109851865
"4700 E 109th Ter, Kansas City, MO 64137",2032,,3,5,ReeceNichols - Lees Summit,,,,,/homedetails/4700-E-109th-Ter-Kansas-City-MO-64137/2466006_zpid/,FALSE,TRUE,TRUE,FALSE,3,5,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,38.927643,TRUE,,,,TRUE,2032,-94.53537,acres,0.36,,Sun. 2-4pm,1.72221E+12,1.7222E+12,,,,,,,,,,,,,290000,,290000,,,2039,FALSE,MO,4700 E 109th Ter,37000,1318556000,,,281200,64137,2466006,https://photos.zillowstatic.com/fp/448f222f76ec78425c38ba1fc8dd5042-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.927643,-94.53537,,,For Sale by Agent,,,,ForSale,,"$290,000 ",$290K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,1318556000,,,,FALSE,2466006
"5007 Virginia Ave, Kansas City, MO 64110",1850,,3,4,"Real Broker, LLC",,,,,/homedetails/5007-Virginia-Ave-Kansas-City-MO-64110/2347523_zpid/,FALSE,TRUE,TRUE,FALSE,3,4,Kansas City,USA,USD,1.72189E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.03547,TRUE,,,,TRUE,1850,-94.56949,sqft,6771,,Sat. 11am-1pm,1.72211E+12,1.7221E+12,,,,,,,,,,,,,350000,-25000,350000,"$25,000 (Jul 25)",,2136,FALSE,MO,5007 Virginia Ave,165000,1339841000,,,340200,64110,2347523,https://photos.zillowstatic.com/fp/22e587cb7fc4d338c4a4e54f2f7a1dde-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.03547,-94.56949,,,For Sale by Agent,,,,ForSale,,"$350,000 ",$350K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,1339841000,,,,FALSE,2347523
"5901 NW 103rd St, Kansas City, MO 64154",3249,,4,4,Platinum Realty LLC,,,,,/homedetails/5901-NW-103rd-St-Kansas-City-MO-64154/68976509_zpid/,FALSE,TRUE,TRUE,FALSE,4,4,Kansas City,USA,USD,1.72129E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.28091,TRUE,,,,,3249,-94.64772,sqft,10293,,,,,,,,,,,,,,,,,575000,-50000,575000,"$50,000 (Jul 18)",,3708,FALSE,MO,5901 NW 103rd St,474189,2812797000,,,559400,64154,68976509,https://photos.zillowstatic.com/fp/f53b46a80d464552a10b01b1ffeb5e30-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.28091,-94.64772,,,For Sale by Agent,,,,ForSale,,"$575,000 ",$575K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,2812797000,,,,FALSE,68976509
"4533 Gillham Rd, Kansas City, MO 64110",2221,,2,6,Keller Williams Realty Partner,,,,,/homedetails/4533-Gillham-Rd-Kansas-City-MO-64110/2346100_zpid/,FALSE,TRUE,TRUE,FALSE,2,6,Kansas City,USA,USD,1.71437E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.04415,TRUE,,,,,2221,-94.573654,sqft,4463,,,,,,,,,,,,,,,,,389950,-5050,389950,"$5,050 (Apr 29)",,1910,FALSE,MO,4533 Gillham Rd,158000,12827467000,,,368600,64110,2346100,https://photos.zillowstatic.com/fp/94718e9a02abd0e0a5476140eeb9e1c3-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.04415,-94.573654,,,For Sale by Agent,,,,ForSale,,"$389,950 ",$390K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,12827467000,,,,FALSE,2346100
"7706 N Donnelly Ave, Kansas City, MO 64158",5475,,6,5,Hills Real Estate,,,,,/homedetails/7706-N-Donnelly-Ave-Kansas-City-MO-64158/326648220_zpid/,FALSE,TRUE,TRUE,FALSE,6,5,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.233143,TRUE,,,,,5475,-94.480644,acres,0.30989439853076217,,,,,,,,,,,,,,,,,1695000,,1695000,,,7303,FALSE,MO,7706 N Donnelly Ave,172010,1253441000,,,1657500,64158,326648220,https://photos.zillowstatic.com/fp/955a5bf2e9ba68deba06bcf0ea1d9d4a-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.233143,-94.480644,,,For Sale by Agent,,,,ForSale,,"$1,695,000 ",$1.70M,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,1253441000,,,,FALSE,326648220
"8808 E 111th St, Kansas City, MO 64134",1124,,2,3,United Real Estate Kansas City,,,,,/homedetails/8808-E-111th-St-Kansas-City-MO-64134/2462348_zpid/,FALSE,TRUE,TRUE,FALSE,2,3,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,38.921337,TRUE,,,,,1124,-94.489456,sqft,8487,,,,,,,,,,,,,,,,,153000,,153000,,,1532,FALSE,MO,8808 E 111th St,75000,1372230000,,,148800,64134,2462348,https://photos.zillowstatic.com/fp/26d0bce6c11b2edb0d25a67aadc642d6-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.921337,-94.489456,,,For Sale by Agent,,,,ForSale,,"$153,000 ",$153K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,1372230000,,,,FALSE,2462348
"5500 Harrison St, Kansas City, MO 64110",2020,,3,4,ReeceNichols - Country Club Pl,,,,,/homedetails/5500-Harrison-St-Kansas-City-MO-64110/2352178_zpid/,FALSE,TRUE,TRUE,FALSE,3,4,Kansas City,USA,USD,1.72068E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.02708,TRUE,,,,TRUE,2020,-94.57531,sqft,6338,,Sat. 1-3pm,1.72212E+12,1.72211E+12,1.72221E+12,1.7222E+12,,,,,,,,,,,485000,-15000,485000,"$15,000 (Jul 11)",,3105,FALSE,MO,5500 Harrison St,84000,2635893000,,,465700,64110,2352178,https://photos.zillowstatic.com/fp/10c52d1a7580322d3d9679ad04dbd20c-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.02708,-94.57531,,,For Sale by Agent,,,,ForSale,,"$485,000 ",$485K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,2635893000,,,,FALSE,2352178
"3680 Jefferson St, Kansas City, MO 64111",4704,,4,5,ReeceNichols - Country Club Pl,,,,,/homedetails/3680-Jefferson-St-Kansas-City-MO-64111/2342776_zpid/,FALSE,TRUE,TRUE,FALSE,4,5,Kansas City,USA,USD,1.72059E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.059727,TRUE,,,,,4704,-94.5944,sqft,8897,,,,,,,,,,,,,,,,,699000,-30900,699000,"$30,900 (Jul 10)",,4325,FALSE,MO,3680 Jefferson St,478000,10929949000,,,663100,64111,2342776,https://photos.zillowstatic.com/fp/44a4b8638991ec546236631b5fd1fdd7-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.059727,-94.5944,,,For Sale by Agent,,,,ForSale,,"$699,000 ",$699K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,10929949000,,,,FALSE,2342776
"4330 Forest Ave, Kansas City, MO 64110",1737,,3,3,Compass Realty Group,,,,,/homedetails/4330-Forest-Ave-Kansas-City-MO-64110/109849088_zpid/,FALSE,TRUE,TRUE,FALSE,3,3,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.04776,TRUE,,,,TRUE,1737,-94.571686,sqft,3920,,Sat. 1-3pm,1.72212E+12,1.72211E+12,1.72221E+12,1.7222E+12,,,,,,,,,,,480000,,480000,,,3015,FALSE,MO,4330 Forest Ave,9500,134441000,,,477100,64110,109849088,https://photos.zillowstatic.com/fp/94ff372131287ad63d2bbac2d5731414-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.04776,-94.571686,,,For Sale by Agent,,,,ForSale,,"$480,000 ",$480K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,134441000,,,,FALSE,109849088
"1222 W 67th Ter, Kansas City, MO 64113",1826,,3,4,Opendoor Brokerage LLC,,,,,/homedetails/1222-W-67th-Ter-Kansas-City-MO-64113/2416875_zpid/,FALSE,TRUE,TRUE,FALSE,3,4,Kansas City,USA,USD,1.72189E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.00705,TRUE,,,,,1826,-94.60476,acres,0.25,,,,,,,,,,,,,,,,,651000,-32000,651000,"$32,000 (Jul 25)",,4440,FALSE,MO,1222 W 67th Ter,439000,3601917000,,,624700,64113,2416875,https://photos.zillowstatic.com/fp/2d83ce96e9455683c6193b638ed796cf-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.00705,-94.60476,,,For Sale by Agent,,,,ForSale,,"$651,000 ",$651K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,3601917000,,,,FALSE,2416875
