address,sqft,baths,beds,brokerName,has3DModel,hasImage,hasVideo,homeStatus,homeType,isFeatured,isShowcaseListing,is_FSBA,is_bankOwned,is_forAuction,is_newHome,is_openHouse,lotAreaUnit,lotAreaValue,price,priceLabel,priceChange,priceReduction,currency,rentZestimate,streetAddress,city,state,zipcode,country,taxAssessedValue,zestimate,zpid,latitude,longitude,marketingStatusSimplifiedCd,statusText,timeOnZillow,detailUrl,imgSrc
"9202 NE 116th Pl, Kansas City, MO 64157",2004,2,4,Entera Realty,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.21,329900,$330K,,,USD,2194,9202 NE 116th Pl,Kansas City,MO,64157,USA,41400,327500,71153166,39.30465,-94.46637,For Sale by Agent,House for sale,687664000,/homedetails/9202-NE-116th-Pl-Kansas-City-MO-64157/71153166_zpid/,https://photos.zillowstatic.com/fp/9b92328682dfe2aac6263db6286c8be3-p_e.jpg
"2323 Park Ave, Kansas City, MO 64127",798,1,3,"Real Broker, LLC",FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.075,65000,$65K,-4000,"$4,000 (Jul 9)",USD,1115,2323 Park Ave,Kansas City,MO,64127,USA,18000,,2335936,39.083614,-94.555305,For Sale by Agent,House for sale,6736148000,/homedetails/2323-Park-Ave-Kansas-City-MO-64127/2335936_zpid/,https://photos.zillowstatic.com/fp/a622b65aff67cdd50b3e940ae7f1b184-p_e.jpg
"11913 E 55th St, Kansas City, MO 64133",1611,3,3,Engel & Volkers Kansas City,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.205,245000,$245K,-25000,"$25,000 (Jul 24)",USD,1778,11913 E 55th St,Kansas City,MO,64133,USA,123000,238300,2374980,39.02185,-94.440765,For Sale by Agent,House for sale,7042209000,/homedetails/11913-E-55th-St-Kansas-City-MO-64133/2374980_zpid/,https://photos.zillowstatic.com/fp/7352e632746ad68afc38cddb71ad913f-p_e.jpg
"1425 E 77th Ter, Kansas City, MO 64131",1344,2,3,Platinum Realty LLC,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.18,255000,$255K,,,USD,1364,1425 E 77th Ter,Kansas City,MO,64131,USA,51000,251900,2422775,38.985794,-94.569855,For Sale by Agent,House for sale,707747000,/homedetails/1425-E-77th-Ter-Kansas-City-MO-64131/2422775_zpid/,https://photos.zillowstatic.com/fp/b369db049705b51a28f5eac74b5b9a49-p_e.jpg
"1101 NW 94th St, Kansas City, MO 64155",2872,4,4,ReeceNichols - Parkville,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,,,,TRUE,TRUE,acres,0.26,589900,$590K,30000,,USD,3588,1101 NW 94th St,Kansas City,MO,64155,USA,68910,574800,114193526,39.26406,-94.59511,New Construction,New construction,23342443000,/homedetails/1101-NW-94th-St-Kansas-City-MO-64155/114193526_zpid/,https://photos.zillowstatic.com/fp/9051199a61973c30f49bd407a6798a7e-p_e.jpg
"8526 NE 110th Ter, Kansas City, MO 64157",1390,2,4,NextHome Gadwood Group,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.14,295000,$295K,,,USD,1700,8526 NE 110th Ter,Kansas City,MO,64157,USA,32830,290700,66405419,39.29489,-94.47834,For Sale by Agent,House for sale,907850000,/homedetails/8526-NE-110th-Ter-Kansas-City-MO-64157/66405419_zpid/,https://photos.zillowstatic.com/fp/4e16a4bffacc39be0c252a39856e6aa1-p_e.jpg
"5714 Brooklyn Ave, Kansas City, MO 64130",1726,2,3,Platinum Realty LLC,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.124,199000,$199K,-1000,"$1,000 (Jul 11)",USD,1599,5714 Brooklyn Ave,Kansas City,MO,64130,USA,29000,187500,2350706,39.022545,-94.56043,For Sale by Agent,House for sale,4916208000,/homedetails/5714-Brooklyn-Ave-Kansas-City-MO-64130/2350706_zpid/,https://photos.zillowstatic.com/fp/9c0ca35fb0588d5e645d9b868f8b0778-p_e.jpg
"2005 NE 80th St, Kansas City, MO 64118",1610,2,3,Realty Executives,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.19,285000,$285K,-5000,"$5,000 (Jul 20)",USD,1984,2005 NE 80th St,Kansas City,MO,64118,USA,34870,273400,66413509,39.238968,-94.55519,For Sale by Agent,House for sale,8424343000,/homedetails/2005-NE-80th-St-Kansas-City-MO-64118/66413509_zpid/,https://photos.zillowstatic.com/fp/aba8115e00d11b890826aada5bdc3144-p_e.jpg
"10212 Beacon Ave, Kansas City, MO 64134",1770,2,3,Keller Williams Realty Partner,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.2,215000,$215K,,,USD,1834,10212 Beacon Ave,Kansas City,MO,64134,USA,86000,211600,2435139,38.938725,-94.51659,For Sale by Agent,House for sale,821445000,/homedetails/10212-Beacon-Ave-Kansas-City-MO-64134/2435139_zpid/,https://photos.zillowstatic.com/fp/d9bba42d603fd74fe2b3730b36e02bfe-p_e.jpg
"9533 N Kentucky Ave, Kansas City, MO 64157",3630,5,5,ReeceNichols - Lees Summit,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.26,565000,$565K,-10000,"$10,000 (Jul 11)",USD,3633,9533 N Kentucky Ave,Kansas City,MO,64157,USA,87290,551400,88935549,39.265713,-94.47291,For Sale by Agent,House for sale,6696343000,/homedetails/9533-N-Kentucky-Ave-Kansas-City-MO-64157/88935549_zpid/,https://photos.zillowstatic.com/fp/9e13cf2ed63b92151738a75767f8ce88-p_e.jpg
"4602 E 114th Ter, Kansas City, MO 64137",1092,1,3,Berkshire Hathaway HomeServices All-Pro Real Estate,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.173,193700,$194K,-1000,"$1,000 (Jul 25)",USD,1350,4602 E 114th Ter,Kansas City,MO,64137,USA,90000,187200,2466490,38.918346,-94.5377,For Sale by Agent,House for sale,2761494000,/homedetails/4602-E-114th-Ter-Kansas-City-MO-64137/2466490_zpid/,https://photos.zillowstatic.com/fp/728b57434a31bd186ebf6e344e1691b3-p_e.jpg
"10931 N Donnelly Ave, Kansas City, MO 64157",2035,3,4,RE/MAX Innovations,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,TRUE,acres,0.51,360000,$360K,,,USD,2450,10931 N Donnelly Ave,Kansas City,MO,64157,USA,47270,355600,71148723,39.294632,-94.48238,For Sale by Agent,House for sale,1084847000,/homedetails/10931-N-Donnelly-Ave-Kansas-City-MO-64157/71148723_zpid/,https://photos.zillowstatic.com/fp/cb8a821326e014df908910d521ba027b-p_e.jpg
"3009 E 60th St, Kansas City, MO 64130",1000,2,3,Everything Real Estate,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.138,138500,$139K,,,USD,1400,3009 E 60th St,Kansas City,MO,64130,USA,23000,132100,2408417,39.017197,-94.550735,For Sale by Agent,House for sale,3015627000,/homedetails/3009-E-60th-St-Kansas-City-MO-64130/2408417_zpid/,https://photos.zillowstatic.com/fp/1f67e2e42bd7010cedf3ebd699ad4f08-p_e.jpg
"1215 Bellaire Ave, Kansas City, MO 64126",702,1,2,"Real Broker, LLC",FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.164,79000,$79K,-11000,"$11,000 (Jul 11)",USD,950,1215 Bellaire Ave,Kansas City,MO,64126,USA,34000,71600,2321989,39.09704,-94.513115,For Sale by Agent,House for sale,3156869000,/homedetails/1215-Bellaire-Ave-Kansas-City-MO-64126/2321989_zpid/,https://photos.zillowstatic.com/fp/113c5ae3f2da60475fd17f694c5a78b1-p_e.jpg
"2409 NE 52nd Ter, Kansas City, MO 64118",720,1,2,Keller Williams KC North,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.23,220000,$220K,,,USD,1200,2409 NE 52nd Ter,Kansas City,MO,64118,USA,14920,215300,66423331,39.189205,-94.551094,For Sale by Agent,House for sale,821445000,/homedetails/2409-NE-52nd-Ter-Kansas-City-MO-64118/66423331_zpid/,https://photos.zillowstatic.com/fp/723ac207a9676d9751009b946ce438ac-p_e.jpg
"1248 W 61st Ter, Kansas City, MO 64113",3483,4,5,ReeceNichols -The Village,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.265,849900,$850K,-50000,"$50,000 (Jul 11)",USD,5841,1248 W 61st Ter,Kansas City,MO,64113,USA,621000,814900,2415650,39.01668,-94.60528,For Sale by Agent,House for sale,3636882000,/homedetails/1248-W-61st-Ter-Kansas-City-MO-64113/2415650_zpid/,https://photos.zillowstatic.com/fp/40195e363597a80f3802477d2e19cd4f-p_e.jpg
"1728 Summit St, Kansas City, MO 64108",2529,4,4,Platinum Realty LLC,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.09,895000,$895K,-55000,"$55,000 (Jun 21)",USD,5281,1728 Summit St,Kansas City,MO,64108,USA,273000,840700,2334790,39.092113,-94.593735,For Sale by Agent,House for sale,4891218000,/homedetails/1728-Summit-St-Kansas-City-MO-64108/2334790_zpid/,https://photos.zillowstatic.com/fp/3c7cb67a87152b02619d61c34e42540c-p_e.jpg
"8807 Kentucky Ave, Kansas City, MO 64138",1700,3,4,Chartwell Realty LLC,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,TRUE,acres,0.2,255000,$255K,-5000,"$5,000 (Jul 24)",USD,1854,8807 Kentucky Ave,Kansas City,MO,64138,USA,82000,249900,2437776,38.96348,-94.48208,For Sale by Agent,House for sale,4350630000,/homedetails/8807-Kentucky-Ave-Kansas-City-MO-64138/2437776_zpid/,https://photos.zillowstatic.com/fp/324006e2f79389b15d7944cdae768dfc-p_e.jpg
"7634 Baltimore Ave, Kansas City, MO 64114",1368,1,3,Berkshire Hathaway HomeServices All-Pro Real Estate,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,TRUE,acres,0.2,275000,$275K,,,USD,1778,7634 Baltimore Ave,Kansas City,MO,64114,USA,158000,277800,2424378,38.989243,-94.591225,For Sale by Agent,House for sale,659146000,/homedetails/7634-Baltimore-Ave-Kansas-City-MO-64114/2424378_zpid/,https://photos.zillowstatic.com/fp/2130786570340ecc28342e2affa2f182-p_e.jpg
"8028 NE 102nd Ter, Kansas City, MO 64157",2371,3,4,Keller Williams KC North,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.395,490000,$490K,-10000,"$10,000 (Jul 17)",USD,3175,8028 NE 102nd Ter,Kansas City,MO,64157,USA,81530,481700,337750909,39.27781,-94.48346,For Sale by Agent,House for sale,3455260000,/homedetails/8028-NE-102nd-Ter-Kansas-City-MO-64157/337750909_zpid/,https://photos.zillowstatic.com/fp/c8e39486eb78183eca1ba06bb88e9367-p_e.jpg
"203 E 126th St, Kansas City, MO 64145",3750,5,4,ReeceNichols - Leawood,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,TRUE,acres,0.234,575000,$575K,,,USD,3194,203 E 126th St,Kansas City,MO,64145,USA,446000,567400,61636553,38.8984,-94.59232,For Sale by Agent,House for sale,648637000,/homedetails/203-E-126th-St-Kansas-City-MO-64145/61636553_zpid/,https://photos.zillowstatic.com/fp/6a310e7084ce2f9fbdc64bc56257cdb5-p_e.jpg
"116 E 46th St, Kansas City, MO 64111",11595,17,15,Clemons Real Estate LLC,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.481,3500000,$3.50M,,,USD,21405,116 E 46th St,Kansas City,MO,64111,USA,1076000,3287300,172985020,39.043163,-94.58451,For Sale by Agent,House for sale,4277161000,/homedetails/116-E-46th-St-Kansas-City-MO-64111/172985020_zpid/,https://photos.zillowstatic.com/fp/e4ceb0f0c86d262d42035f01f1378d46-p_e.jpg
"6006 E 95th Ter, Kansas City, MO 64134",1040,2,3,Platinum Realty LLC,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.34,212500,$213K,-6000,"$6,000 (Jul 21)",USD,1404,6006 E 95th Ter,Kansas City,MO,64134,USA,92000,207700,2434141,38.95256,-94.51865,For Sale by Agent,House for sale,1865723000,/homedetails/6006-E-95th-Ter-Kansas-City-MO-64134/2434141_zpid/,https://photos.zillowstatic.com/fp/d0ae2ce434ede144e8222d407a8d88b7-p_e.jpg
"1327 E 81st St, Kansas City, MO 64131",2488,3,4,Real Deal Managers LLC,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.242,274900,$275K,-25000,"$25,000 (Jul 20)",USD,2223,1327 E 81st St,Kansas City,MO,64131,USA,31000,263500,2423129,38.98114,-94.57245,For Sale by Agent,House for sale,1181727000,/homedetails/1327-E-81st-St-Kansas-City-MO-64131/2423129_zpid/,https://photos.zillowstatic.com/fp/99d638faa10ee3c824338a7993dc776f-p_e.jpg
"8611 NE 99th Ter, Kansas City, MO 64157",3823,4,4,homecoin.com,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.28,595000,$595K,,,USD,3739,8611 NE 99th Ter,Kansas City,MO,64157,USA,79820,583200,71154034,39.27343,-94.47543,For Sale by Agent,House for sale,2937059000,/homedetails/8611-NE-99th-Ter-Kansas-City-MO-64157/71154034_zpid/,https://photos.zillowstatic.com/fp/a303bdc98f11b71fdbc30cd64c890607-p_e.jpg
"5304 NE 44th St, Kansas City, MO 64117",1464,2,3,Huck Homes,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.21,250000,$250K,-7500,"$7,500 (Jul 22)",USD,1448,5304 NE 44th St,Kansas City,MO,64117,USA,23390,247600,66449547,39.173897,-94.51794,For Sale by Agent,House for sale,1289430000,/homedetails/5304-NE-44th-St-Kansas-City-MO-64117/66449547_zpid/,https://photos.zillowstatic.com/fp/73355df39bd0863a92e9b3d5485c48e2-p_e.jpg
"1124 E 79th St, Kansas City, MO 64131",900,2,3,1st Class Real Estate KC,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,TRUE,acres,0.154,182500,$183K,-10000,"$10,000 (Jul 22)",USD,1377,1124 E 79th St,Kansas City,MO,64131,USA,46000,176700,2422847,38.984562,-94.57484,For Sale by Agent,House for sale,1303549000,/homedetails/1124-E-79th-St-Kansas-City-MO-64131/2422847_zpid/,https://photos.zillowstatic.com/fp/f30c832b6a4e812a72974ea8e28a843a-p_e.jpg
"4009 NW Claymont Dr, Kansas City, MO 64116",3718,5,4,Platinum Realty LLC,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.28,540000,$540K,-20000,"$20,000 (Jul 15)",USD,3395,4009 NW Claymont Dr,Kansas City,MO,64116,USA,89410,527700,66444425,39.167316,-94.59029,For Sale by Agent,House for sale,1321234000,/homedetails/4009-NW-Claymont-Dr-Kansas-City-MO-64116/66444425_zpid/,https://photos.zillowstatic.com/fp/9c78541952dcbcbb28284bf2dcd0819d-p_e.jpg
"5501 N Lucerne Dr, Kansas City, MO 64151",1884,3,4,Dream Properties Real Estate,FALSE,TRUE,TRUE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,1.92,457500,$458K,-7500,"$7,500 (Jul 26)",USD,2305,5501 N Lucerne Dr,Kansas City,MO,64151,USA,168178,436200,2496303,39.194435,-94.652306,For Sale by Agent,House for sale,6091582000,/homedetails/5501-N-Lucerne-Dr-Kansas-City-MO-64151/2496303_zpid/,https://photos.zillowstatic.com/fp/5a94edc3b542a983d0da36197fd535bb-p_e.jpg
"9909 N Ash Ave, Kansas City, MO 64157",2375,4,4,The Real Estate Store LLC,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.319,495000,$495K,,,USD,2961,9909 N Ash Ave,Kansas City,MO,64157,USA,75940,493800,66406222,39.272354,-94.45052,For Sale by Agent,House for sale,648637000,/homedetails/9909-N-Ash-Ave-Kansas-City-MO-64157/66406222_zpid/,https://photos.zillowstatic.com/fp/11d1f1d3d5734ff7f494eb130149822c-p_e.jpg
"402 NE 97th Ter, Kansas City, MO 64155",3807,3,4,Greater Kansas City Realty,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.25,364900,$365K,,,USD,2200,402 NE 97th Ter,Kansas City,MO,64155,USA,56320,364400,66403959,39.271,-94.57493,For Sale by Agent,House for sale,618351000,/homedetails/402-NE-97th-Ter-Kansas-City-MO-64155/66403959_zpid/,https://photos.zillowstatic.com/fp/f5603e51b36c21f883e83f924bf43ce8-p_e.jpg
"12624 E 75th St, Kansas City, MO 64133",2830,4,3,"Sage Door Realty, LLC",FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,2.28,460000,$460K,,,USD,2299,12624 E 75th St,Kansas City,MO,64133,USA,139000,443800,2399170,38.985714,-94.43336,For Sale by Agent,House for sale,2030953000,/homedetails/12624-E-75th-St-Kansas-City-MO-64133/2399170_zpid/,https://photos.zillowstatic.com/fp/c6d9c8481c33ff68f55b6ac1d7badc1b-p_e.jpg
"4208 N Chelsea Ave, Kansas City, MO 64117",1714,2,3,Realty ONE Group Esteem,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.21,237000,$237K,-7900,"$7,900 (Jul 21)",USD,1738,4208 N Chelsea Ave,Kansas City,MO,64117,USA,28080,228800,66450297,39.170265,-94.52291,For Sale by Agent,House for sale,4837678000,/homedetails/4208-N-Chelsea-Ave-Kansas-City-MO-64117/66450297_zpid/,https://photos.zillowstatic.com/fp/f818467cea0b379a342b575fd7e5660b-p_e.jpg
"1200 W 57th Ter, Kansas City, MO 64113",7615,6,3,Compass Realty Group,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.769,3175000,$3.18M,,,USD,18193,1200 W 57th Ter,Kansas City,MO,64113,USA,1583000,3032400,2353062,39.023865,-94.60291,For Sale by Agent,House for sale,2269845000,/homedetails/1200-W-57th-Ter-Kansas-City-MO-64113/2353062_zpid/,https://photos.zillowstatic.com/fp/674b91a1787e59bfb749096e294b702c-p_e.jpg
"19 W Concord Ave, Kansas City, MO 64112",2900,4,4,ReeceNichols - Town Center,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.187,795000,$795K,,,USD,4062,19 W Concord Ave,Kansas City,MO,64112,USA,414000,769400,2351476,39.03158,-94.5885,For Sale by Agent,House for sale,2203612000,/homedetails/19-W-Concord-Ave-Kansas-City-MO-64112/2351476_zpid/,https://photos.zillowstatic.com/fp/d546b1d3ae5fdb91ad476c470a486118-p_e.jpg
"8934 NE 111th St, Kansas City, MO 64157",2304,3,4,EXP Realty LLC,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.22,384000,$384K,-5000,"$5,000 (Jul 26)",USD,2400,8934 NE 111th St,Kansas City,MO,64157,USA,57100,377000,71154090,39.29344,-94.46794,For Sale by Agent,House for sale,1858297000,/homedetails/8934-NE-111th-St-Kansas-City-MO-64157/71154090_zpid/,https://photos.zillowstatic.com/fp/3fb5492356ff61822179930cfecebdfc-p_e.jpg
"11913 Washington St, Kansas City, MO 64145",3084,4,4,Keller Williams Realty Partner,FALSE,TRUE,TRUE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.41,484000,$484K,-10000,"$10,000 (Jul 20)",USD,3079,11913 Washington St,Kansas City,MO,64145,USA,279000,468800,95067328,38.911644,-94.59529,For Sale by Agent,House for sale,3791847000,/homedetails/11913-Washington-St-Kansas-City-MO-64145/95067328_zpid/,https://photos.zillowstatic.com/fp/621a5c37d96dff03529b02cec0f11ff3-p_e.jpg
"5316 Oak St, Kansas City, MO 64112",4292,5,5,KW KANSAS CITY METRO,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.4,1550000,$1.55M,,,USD,4514,5316 Oak St,Kansas City,MO,64112,USA,581000,1484700,2351520,39.03007,-94.58333,For Sale by Agent,House for sale,2376429000,/homedetails/5316-Oak-St-Kansas-City-MO-64112/2351520_zpid/,https://photos.zillowstatic.com/fp/2010f056166082d15bba044a5335c0bd-p_e.jpg
"3623 N Walrond Ave, Kansas City, MO 64117",1294,1,3,ReeceNichols-KCN,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.24,225000,$225K,,,USD,1478,3623 N Walrond Ave,Kansas City,MO,64117,USA,19420,220100,66450970,39.159515,-94.54275,For Sale by Agent,House for sale,821445000,/homedetails/3623-N-Walrond-Ave-Kansas-City-MO-64117/66450970_zpid/,https://photos.zillowstatic.com/fp/fb13b9f00e9537d73834ec4b856ca5cb-p_e.jpg
"614 W 58th St, Kansas City, MO 64113",4035,5,5,ReeceNichols -The Village,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.31,1250000,$1.25M,-49000,"$49,000 (Jul 18)",USD,7566,614 W 58th St,Kansas City,MO,64113,USA,825000,1201400,2353275,39.022766,-94.59574,For Sale by Agent,House for sale,2463054000,/homedetails/614-W-58th-St-Kansas-City-MO-64113/2353275_zpid/,https://photos.zillowstatic.com/fp/6daf2da66e7fe19a2aa5df346bdf9f7a-p_e.jpg
"3428 S Benton Ave, Kansas City, MO 64128",1890,2,3,Berkshire Hathaway HomeServices All-Pro Real Estate,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.105,186550,$187K,-1200,"$1,200 (Jul 25)",USD,1379,3428 S Benton Ave,Kansas City,MO,64128,USA,19000,172300,2333850,39.063274,-94.55004,For Sale by Agent,House for sale,4315931000,/homedetails/3428-S-Benton-Ave-Kansas-City-MO-64128/2333850_zpid/,https://photos.zillowstatic.com/fp/a4ec96bc727cc4950a2ba38e4885f2ad-p_e.jpg
"8685 NE Shoal Creek Valley Dr, Kansas City, MO 64157",4480,4,4,ReeceNichols-KCN,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,TRUE,acres,0.564,1399950,$1.40M,-25050,"$25,050 (Jul 16)",USD,9341,8685 NE Shoal Creek Valley Dr,Kansas City,MO,64157,USA,,1367600,351627124,39.24636,-94.46978,For Sale by Agent,House for sale,3437598000,/homedetails/8685-NE-Shoal-Creek-Valley-Dr-Kansas-City-MO-64157/351627124_zpid/,https://photos.zillowstatic.com/fp/524949b1dfeee900a0175719b7ed4333-p_e.jpg
"10831 Marsh Ave, Kansas City, MO 64134",1368,1,4,"RE/MAX Elite, REALTORS",FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,1.09,205000,$205K,,,USD,1490,10831 Marsh Ave,Kansas City,MO,64134,USA,101000,202900,2460806,38.92655,-94.49336,For Sale by Agent,House for sale,710128000,/homedetails/10831-Marsh-Ave-Kansas-City-MO-64134/2460806_zpid/,https://photos.zillowstatic.com/fp/f6ab55f9fb2f8dd67374c9afc3c12530-p_e.jpg
"224 W Pocahontas Ln, Kansas City, MO 64114",1062,1,3,Keller Williams Platinum Prtnr,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.111,234900,$235K,-10100,"$10,100 (Jul 16)",USD,1700,224 W Pocahontas Ln,Kansas City,MO,64114,USA,100000,227900,2428092,38.973774,-94.594246,For Sale by Agent,House for sale,2502492000,/homedetails/224-W-Pocahontas-Ln-Kansas-City-MO-64114/2428092_zpid/,https://photos.zillowstatic.com/fp/fc20ca19f91a0cd2b252b80d35ab39ce-p_e.jpg
"10929 N Lane Ave, Kansas City, MO 64157",2400,3,4,Keller Williams KC North,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,TRUE,acres,0.2,398000,$398K,,,USD,2411,10929 N Lane Ave,Kansas City,MO,64157,USA,59600,396700,66405905,39.29094,-94.469315,For Sale by Agent,House for sale,613242000,/homedetails/10929-N-Lane-Ave-Kansas-City-MO-64157/66405905_zpid/,https://photos.zillowstatic.com/fp/03cf44b71277dfa4580cfeae93e298e1-p_e.jpg
"6009 N Cosby Ct, Kansas City, MO 64151",6746,7,5,Keller Williams KC North,TRUE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.45,1175000,$1.18M,-25000,"$25,000 (Jul 11)",USD,6275,6009 N Cosby Ct,Kansas City,MO,64151,USA,678730,1113700,2495993,39.2036,-94.64921,For Sale by Agent,House for sale,8028207000,/homedetails/6009-N-Cosby-Ct-Kansas-City-MO-64151/2495993_zpid/,https://photos.zillowstatic.com/fp/483346b3228d3d0cca72b6333899e4cf-p_e.jpg
"649 W Meyer Blvd, Kansas City, MO 64113",5414,5,4,USREALTY.COM LLP,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,TRUE,acres,0.03,1395000,$1.40M,,,USD,8960,649 W Meyer Blvd,Kansas City,MO,64113,USA,806000,1349400,2416050,39.011963,-94.59856,For Sale by Agent,House for sale,3124597000,/homedetails/649-W-Meyer-Blvd-Kansas-City-MO-64113/2416050_zpid/,https://photos.zillowstatic.com/fp/246280334f8748af0f2d6a637b2b3204-p_e.jpg
"4028 E 68th St, Kansas City, MO 64132",1770,3,3,United Real Estate Kansas City,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.129,155000,$155K,-10000,"$10,000 (Jul 3)",USD,1671,4028 E 68th St,Kansas City,MO,64132,USA,22000,,2409441,39.002937,-94.53905,For Sale by Agent,House for sale,6227728000,/homedetails/4028-E-68th-St-Kansas-City-MO-64132/2409441_zpid/,https://photos.zillowstatic.com/fp/f7fadd5b99d0f9221398fef08aa9225d-p_e.jpg
